PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,TotalSpend,FirstName,LastName,CabinSector,CabinRoom,CabinClass
0221_06,Mars,False,E/13/S,TRAPPIST-1e,16.0,False,915.0,0.0,221.0,234.0,0.0,Gran Reke,0,1370.0,Gran,Reke,E,13,S
0221_07,Mars,True,E/13/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Rohs Reke,0,0.0,Rohs,Reke,E,13,S
0222_01,Mars,False,F/41/S,TRAPPIST-1e,20.0,False,1406.0,0.0,0.0,11.0,0.0,Gone Perte,0,1417.0,Gone,Perte,F,41,S
0222_02,Mars,True,F/41/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Colf Deva,1,0.0,Colf,Deva,F,41,S
0222_03,Mars,True,E/14/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Grake Perte,1,0.0,Grake,Perte,E,14,S
0223_01,Earth,False,G/35/S,TRAPPIST-1e,21.0,False,0.0,2.0,665.0,0.0,9.0,Evan Sykess,0,676.0,Evan,Sykess,G,35,S
0224_01,Mars,False,F/42/S,TRAPPIST-1e,32.0,True,181.0,0.0,5.0,1634.0,0.0,Blues Queen,0,1820.0,Blues,Queen,F,42,S
0225_01,Earth,True,G/38/P,PSO J318.5-22,58.0,False,0.0,0.0,0.0,0.0,0.0,Carly Hortis,1,0.0,Carly,Hortis,G,38,P
0229_01,Earth,False,F/43/S,TRAPPIST-1e,24.0,False,4.0,7.0,0.0,713.0,79.0,Done Sellahaney,0,803.0,Done,Sellahaney,F,43,S
0231_01,Mars,False,F/44/S,TRAPPIST-1e,30.0,False,85.0,0.0,1.0,1720.0,0.0,Krus Nate,0,1806.0,Krus,Nate,F,44,S
0233_01,Mars,False,F/45/S,TRAPPIST-1e,32.0,False,56.0,0.0,256.0,1438.0,0.0,Teda Wist,0,1750.0,Teda,Wist,F,45,S
0237_01,Europa,True,B/11/P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Weias Aginge,1,0.0,Weias,Aginge,B,11,P
0240_01,Mars,True,F/52/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Puffes Crie,1,0.0,Puffes,Crie,F,52,P
0243_01,Earth,True,G/37/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,0,0.0,Lilace,Cartyernan,G,37,S
0245_01,Europa,False,C/6/P,55 Cancri e,46.0,False,0.0,3571.0,0.0,0.0,7.0,Glueba Repumparte,1,3578.0,Glueba,Repumparte,C,6,P
0245_02,Europa,False,C/6/P,TRAPPIST-1e,33.0,False,0.0,86.0,796.0,584.0,10912.0,Anchib Repumparte,0,12378.0,Anchib,Repumparte,C,6,P
0246_01,Mars,False,D/8/P,TRAPPIST-1e,21.0,False,2947.0,0.0,287.0,27.0,0.0,Mele Sesa,0,3261.0,Mele,Sesa,D,8,P
0248_01,Europa,False,C/10/S,TRAPPIST-1e,33.0,False,0.0,1.0,0.0,8620.0,1063.0,Genifi Spanxibus,0,9684.0,Genifi,Spanxibus,C,10,S
0252_01,Earth,False,F/53/P,TRAPPIST-1e,30.0,False,335.0,695.0,541.0,0.0,0.0,Leenny Byerry,0,1571.0,Leenny,Byerry,F,53,P
0253_01,Earth,False,G/42/P,TRAPPIST-1e,29.0,False,272.0,615.0,0.0,0.0,1.0,Dawne Cardner,0,888.0,Dawne,Cardner,G,42,P
0254_01,Earth,False,F/54/P,TRAPPIST-1e,21.0,False,702.0,172.0,408.0,2.0,6.0,Race Stenson,1,1290.0,Race,Stenson,F,54,P
0255_01,Europa,True,A/3/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,1,0.0,Ashir,Mingious,A,3,S
0257_02,Mars,True,F/49/S,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,Squars Berte,1,0.0,Squars,Berte,F,49,S
0258_01,Earth,False,F/50/S,TRAPPIST-1e,22.0,False,0.0,0.0,313.0,299.0,92.0,Feryla Cooperkins,0,704.0,Feryla,Cooperkins,F,50,S
0260_01,Europa,False,E/16/S,TRAPPIST-1e,26.0,False,0.0,4810.0,0.0,981.0,2054.0,Segino Inderly,0,7845.0,Segino,Inderly,E,16,S
0261_01,Earth,False,F/56/P,TRAPPIST-1e,26.0,False,66.0,29.0,0.0,0.0,803.0,Dord Bookerson,0,898.0,Dord,Bookerson,F,56,P
0263_01,Earth,True,G/43/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Maen Merkins,1,0.0,Maen,Merkins,G,43,P
0267_01,Earth,False,F/51/S,TRAPPIST-1e,13.0,False,118.0,0.0,0.0,754.0,1.0,Lilace Sancockett,0,873.0,Lilace,Sancockett,F,51,S
0269_01,Earth,False,F/52/S,55 Cancri e,47.0,False,0.0,231.0,592.0,0.0,0.0,Lerome Polliamposs,1,823.0,Lerome,Polliamposs,F,52,S
0270_01,Earth,False,F/59/P,TRAPPIST-1e,63.0,False,0.0,25.0,128.0,0.0,1240.0,Cathya Fryersonis,0,1393.0,Cathya,Fryersonis,F,59,P
0277_01,Earth,False,F/61/P,55 Cancri e,50.0,False,44.0,2390.0,0.0,53.0,0.0,Byront Mcdanield,1,2487.0,Byront,Mcdanield,F,61,P
0278_02,Earth,False,G/45/P,TRAPPIST-1e,45.0,False,0.0,97.0,0.0,14.0,333.0,Marice Beachez,0,444.0,Marice,Beachez,G,45,P
0281_01,Earth,False,F/63/P,TRAPPIST-1e,19.0,False,0.0,0.0,2078.0,0.0,0.0,Derine Pierry,1,2078.0,Derine,Pierry,F,63,P
0282_01,Earth,False,F/54/S,TRAPPIST-1e,21.0,False,0.0,918.0,0.0,0.0,0.0,Valex Baketton,1,918.0,Valex,Baketton,F,54,S
0283_01,Earth,True,G/46/P,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Jacky Santin,1,0.0,Jacky,Santin,G,46,P
0283_02,Earth,False,F/64/P,TRAPPIST-1e,22.0,False,146.0,654.0,1.0,0.0,2.0,Roydo Santin,1,803.0,Roydo,Santin,F,64,P
0285_01,Europa,True,E/16/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene,1,0.0,Krabik,Invebodene,E,16,P
0285_02,Europa,True,E/16/P,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene,1,0.0,Grasath,Invebodene,E,16,P
0286_01,Earth,False,F/65/P,55 Cancri e,57.0,False,3.0,1281.0,29.0,162.0,13.0,Carita Jimes,0,1488.0,Carita,Jimes,F,65,P
0287_02,Europa,False,B/12/P,TRAPPIST-1e,28.0,False,0.0,587.0,32.0,6.0,1460.0,Alasym Bootty,0,2085.0,Alasym,Bootty,B,12,P
0288_01,Earth,False,F/55/S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,828.0,Gory Delez,0,828.0,Gory,Delez,F,55,S
0289_01,Europa,True,C/12/S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane,1,0.0,Furuson,Objeciane,C,12,S
0290_01,Europa,False,B/7/S,55 Cancri e,26.0,False,0.0,4458.0,0.0,1157.0,262.0,Skaton Excialing,1,5877.0,Skaton,Excialing,B,7,S
0290_02,Europa,True,B/7/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Algor Excialing,1,0.0,Algor,Excialing,B,7,S
0290_04,Europa,False,B/7/S,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,Atino Excialing,1,0.0,Atino,Excialing,B,7,S
0291_01,Europa,False,D/10/S,TRAPPIST-1e,40.0,False,0.0,6500.0,88.0,1090.0,0.0,Castab Brakeril,1,7678.0,Castab,Brakeril,D,10,S
0297_01,Earth,False,G/47/P,TRAPPIST-1e,24.0,False,90.0,2.0,1324.0,17.0,0.0,Ernice Gardonadox,1,1433.0,Ernice,Gardonadox,G,47,P
0298_01,Europa,True,A/3/P,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,1,0.0,Ashird,Sorbitter,A,3,P
0302_01,Earth,False,F/67/P,TRAPPIST-1e,23.0,False,0.0,0.0,15.0,0.0,1370.0,Lesley Shephendry,0,1385.0,Lesley,Shephendry,F,67,P
0304_01,Europa,False,E/18/S,TRAPPIST-1e,28.0,False,0.0,422.0,0.0,1851.0,5166.0,Betena Ausivetpul,0,7439.0,Betena,Ausivetpul,E,18,S
0305_01,Europa,False,C/7/P,55 Cancri e,23.0,False,0.0,584.0,0.0,20.0,2469.0,Suhelik Geousker,0,3073.0,Suhelik,Geousker,C,7,P
0306_01,Earth,False,E/19/S,TRAPPIST-1e,23.0,False,368.0,175.0,259.0,1.0,101.0,Dony Estevesters,0,904.0,Dony,Estevesters,E,19,S
0307_01,Earth,False,F/59/S,TRAPPIST-1e,18.0,False,0.0,0.0,1359.0,0.0,0.0,Natald Hickett,1,1359.0,Natald,Hickett,F,59,S
0309_01,Earth,False,F/60/S,TRAPPIST-1e,18.0,False,1194.0,0.0,157.0,6.0,0.0,Billya Bowerson,0,1357.0,Billya,Bowerson,F,60,S
0313_01,Earth,False,F/68/P,PSO J318.5-22,60.0,False,7.0,540.0,1.0,0.0,4.0,Briney Mckinsond,1,552.0,Briney,Mckinsond,F,68,P
0313_03,Earth,False,F/68/P,55 Cancri e,49.0,False,331.0,0.0,0.0,318.0,0.0,Jaimer Mckinsond,1,649.0,Jaimer,Mckinsond,F,68,P
0313_04,Earth,False,G/50/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Hary Mckinsond,1,0.0,Hary,Mckinsond,G,50,P
0314_01,Earth,False,G/51/P,55 Cancri e,26.0,False,386.0,0.0,74.0,0.0,1330.0,Kell Kochroeders,0,1790.0,Kell,Kochroeders,G,51,P
0322_01,Earth,True,G/45/S,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Annya Blange,0,0.0,Annya,Blange,G,45,S
0324_01,Earth,True,G/53/P,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,0,0.0,Carma,Hooperez,G,53,P
0326_01,Earth,True,G/47/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,0,0.0,Charly,Edwartizman,G,47,S
0330_01,Europa,False,C/14/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,1,0.0,Bellah,Siveduced,C,14,S
0330_03,Europa,False,C/14/S,TRAPPIST-1e,33.0,False,443.0,317.0,0.0,148.0,1260.0,Hekaton Siveduced,0,2168.0,Hekaton,Siveduced,C,14,S
0331_01,Earth,False,F/72/P,TRAPPIST-1e,25.0,False,0.0,0.0,251.0,0.0,552.0,Lewise Burchard,0,803.0,Lewise,Burchard,F,72,P
0333_01,Mars,True,F/73/P,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Phios Melie,1,0.0,Phios,Melie,F,73,P
0334_01,Mars,False,F/62/S,TRAPPIST-1e,29.0,False,5715.0,2.0,211.0,1476.0,0.0,Unfly Mushe,0,7404.0,Unfly,Mushe,F,62,S
0336_01,Earth,False,F/74/P,TRAPPIST-1e,44.0,False,695.0,1.0,16.0,0.0,0.0,Maura Cookson,0,712.0,Maura,Cookson,F,74,P
0337_01,Mars,True,F/63/S,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Guanch Perle,1,0.0,Guanch,Perle,F,63,S
0337_02,Mars,False,F/63/S,TRAPPIST-1e,19.0,False,417.0,349.0,634.0,3.0,1057.0,Weros Perle,1,2460.0,Weros,Perle,F,63,S
0340_01,Europa,True,B/10/S,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Pentard Poille,1,0.0,Pentard,Poille,B,10,S
0341_01,Earth,True,G/57/P,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,Lorian Webstephrey,0,0.0,Lorian,Webstephrey,G,57,P
0343_01,Earth,False,F/76/P,PSO J318.5-22,31.0,False,121.0,0.0,0.0,274.0,907.0,Meremy Salez,0,1302.0,Meremy,Salez,F,76,P
0345_01,Mars,True,E/21/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Berios Racke,0,0.0,Berios,Racke,E,21,S
0346_01,Earth,True,G/59/P,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Lynney Chanan,1,0.0,Lynney,Chanan,G,59,P
0347_01,Mars,False,F/64/S,TRAPPIST-1e,27.0,False,434.0,0.0,1434.0,0.0,0.0,Cousk Kraie,0,1868.0,Cousk,Kraie,F,64,S
0348_01,Mars,False,D/12/P,TRAPPIST-1e,22.0,False,142.0,2876.0,202.0,3.0,0.0,Stray Mane,1,3223.0,Stray,Mane,D,12,P
0350_01,Earth,True,G/60/P,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Loresa Burchanez,1,0.0,Loresa,Burchanez,G,60,P
0352_01,Mars,False,F/78/P,TRAPPIST-1e,23.0,False,2001.0,0.0,2975.0,0.0,0.0,Hits Strad,0,4976.0,Hits,Strad,F,78,P
0356_01,Europa,True,B/15/P,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Pharmus Gloyanthy,1,0.0,Pharmus,Gloyanthy,B,15,P
0358_01,Earth,True,G/50/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Ronna Connon,1,0.0,Ronna,Connon,G,50,S
0358_02,Earth,True,G/50/S,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,Dandy Connon,1,0.0,Dandy,Connon,G,50,S
0359_01,Earth,False,F/66/S,PSO J318.5-22,26.0,False,148.0,0.0,453.0,0.0,88.0,Celine Popez,0,689.0,Celine,Popez,F,66,S
0360_01,Earth,False,F/67/S,TRAPPIST-1e,15.0,False,358.0,212.0,33.0,0.0,112.0,Elancy Staffersby,0,715.0,Elancy,Staffersby,F,67,S
0361_01,Earth,False,F/68/S,55 Cancri e,33.0,False,0.0,36.0,0.0,280.0,417.0,Virgie Headardyer,1,733.0,Virgie,Headardyer,F,68,S
0368_01,Mars,False,F/82/P,TRAPPIST-1e,26.0,False,2832.0,107.0,4447.0,15.0,4.0,Resers Perte,0,7405.0,Resers,Perte,F,82,P
0368_02,Mars,True,F/82/P,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Batech Perte,1,0.0,Batech,Perte,F,82,P
0369_01,Earth,False,G/53/S,TRAPPIST-1e,24.0,False,0.0,0.0,592.0,177.0,58.0,Veroy Pottonalden,1,827.0,Veroy,Pottonalden,G,53,S
0370_01,Earth,False,F/83/P,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,441.0,1023.0,Tine Coffmaney,0,1559.0,Tine,Coffmaney,F,83,P
0371_01,Mars,True,F/84/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Chrey Dutte,1,0.0,Chrey,Dutte,F,84,P
0373_01,Earth,True,G/62/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Billex Mcneiderson,0,0.0,Billex,Mcneiderson,G,62,P
0375_01,Earth,False,E/22/P,TRAPPIST-1e,20.0,False,0.0,0.0,558.0,0.0,230.0,Luzel Vincenton,0,788.0,Luzel,Vincenton,E,22,P
0376_01,Earth,False,G/54/S,TRAPPIST-1e,22.0,False,116.0,0.0,786.0,6.0,0.0,Francy Spentley,1,908.0,Francy,Spentley,G,54,S
0377_01,Europa,False,C/15/S,55 Cancri e,63.0,False,0.0,1068.0,0.0,176.0,8188.0,Wezncha Excialing,0,9432.0,Wezncha,Excialing,C,15,S
0378_01,Europa,False,B/11/S,55 Cancri e,18.0,False,17.0,215.0,4.0,5132.0,697.0,Bram Pirejus,0,6065.0,Bram,Pirejus,B,11,S
0378_02,Europa,True,B/11/S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Marfak Pirejus,1,0.0,Marfak,Pirejus,B,11,S
0378_03,Europa,False,B/11/S,TRAPPIST-1e,79.0,False,5649.0,235.0,7.0,2579.0,2175.0,Naslon Pirejus,0,10645.0,Naslon,Pirejus,B,11,S
0378_04,Europa,True,B/11/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Muonons Pirejus,1,0.0,Muonons,Pirejus,B,11,S
0378_05,Europa,True,B/11/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Polaton Pirejus,1,0.0,Polaton,Pirejus,B,11,S
0378_06,Europa,False,B/11/S,TRAPPIST-1e,33.0,False,0.0,2491.0,6.0,1173.0,1059.0,Sollum Pirejus,0,4729.0,Sollum,Pirejus,B,11,S
0378_07,Europa,True,B/11/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Achib Pirejus,1,0.0,Achib,Pirejus,B,11,S
0379_01,Earth,False,G/63/P,TRAPPIST-1e,31.0,False,198.0,0.0,591.0,0.0,164.0,Brita Moodson,1,953.0,Brita,Moodson,G,63,P
0381_01,Europa,True,B/16/P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Mesatan Mosteraked,1,0.0,Mesatan,Mosteraked,B,16,P
0383_01,Earth,False,G/55/S,TRAPPIST-1e,28.0,False,82.0,773.0,0.0,3693.0,140.0,Phia Wagnerray,0,4688.0,Phia,Wagnerray,G,55,S
0383_02,Earth,True,G/55/S,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,Evane Wagnerray,0,0.0,Evane,Wagnerray,G,55,S
0384_01,Earth,False,G/56/S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Cliney Simpsonks,1,0.0,Cliney,Simpsonks,G,56,S
0384_02,Earth,False,G/56/S,TRAPPIST-1e,14.0,False,3.0,0.0,881.0,25.0,0.0,Ellard Simpsonks,1,909.0,Ellard,Simpsonks,G,56,S
0385_01,Earth,False,G/65/P,TRAPPIST-1e,23.0,False,13.0,747.0,0.0,0.0,128.0,Tanley Klinson,0,888.0,Tanley,Klinson,G,65,P
0387_01,Earth,True,G/66/P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Verek Merce,0,0.0,Verek,Merce,G,66,P
0388_01,Earth,True,G/57/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Fanna Sullones,0,0.0,Fanna,Sullones,G,57,S
0389_01,Earth,False,E/23/P,TRAPPIST-1e,18.0,False,391.0,44.0,356.0,0.0,0.0,Elanda Savaraldez,0,791.0,Elanda,Savaraldez,E,23,P
0391_01,Europa,False,C/9/P,PSO J318.5-22,27.0,True,69.0,5728.0,0.0,0.0,987.0,Dabik Cowsearney,1,6784.0,Dabik,Cowsearney,C,9,P
0392_01,Earth,False,E/24/P,TRAPPIST-1e,48.0,False,0.0,111.0,0.0,1508.0,0.0,Ward Carreralend,0,1619.0,Ward,Carreralend,E,24,P
0395_01,Europa,False,B/17/P,55 Cancri e,31.0,True,0.0,11003.0,552.0,8157.0,5688.0,Meropus Hervel,0,25400.0,Meropus,Hervel,B,17,P
0395_02,Europa,False,B/17/P,55 Cancri e,61.0,False,1.0,608.0,0.0,3835.0,1.0,Hadyon Hervel,0,4445.0,Hadyon,Hervel,B,17,P
0396_01,Earth,True,G/59/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Brinez Robins,1,0.0,Brinez,Robins,G,59,S
0397_01,Mars,True,F/69/S,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Graw Mepie,1,0.0,Graw,Mepie,F,69,S
0398_01,Mars,False,D/13/S,TRAPPIST-1e,22.0,False,28.0,420.0,36.0,6011.0,3.0,Wales Tité,0,6498.0,Wales,Tité,D,13,S
0401_01,Mars,False,D/14/S,TRAPPIST-1e,30.0,True,1056.0,0.0,0.0,0.0,0.0,Luse Pimne,0,1056.0,Luse,Pimne,D,14,S
0401_02,Mars,False,D/14/S,TRAPPIST-1e,30.0,False,1770.0,0.0,0.0,13.0,0.0,Parney Pimne,0,1783.0,Parney,Pimne,D,14,S
0403_01,Mars,False,D/13/P,TRAPPIST-1e,43.0,True,353.0,896.0,0.0,0.0,2.0,Push Wate,1,1251.0,Push,Wate,D,13,P
0407_02,Earth,False,F/90/P,TRAPPIST-1e,20.0,False,0.0,465.0,0.0,5.0,223.0,Luzel Mirez,0,693.0,Luzel,Mirez,F,90,P
0407_03,Earth,True,G/69/P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Dennya Mirez,0,0.0,Dennya,Mirez,G,69,P
0408_01,Mars,False,E/25/P,TRAPPIST-1e,35.0,False,1134.0,113.0,52.0,0.0,0.0,Cus Ble,0,1299.0,Cus,Ble,E,25,P
0409_01,Mars,False,F/71/S,TRAPPIST-1e,31.0,False,0.0,0.0,1116.0,2.0,0.0,Mats Iccle,0,1118.0,Mats,Iccle,F,71,S
0410_01,Earth,False,F/72/S,55 Cancri e,21.0,False,0.0,150.0,0.0,567.0,0.0,Tyrona Roachoanand,0,717.0,Tyrona,Roachoanand,F,72,S
0411_01,Earth,False,F/91/P,TRAPPIST-1e,16.0,False,691.0,0.0,101.0,140.0,0.0,Benny Rushorney,0,932.0,Benny,Rushorney,F,91,P
0412_01,Europa,False,C/11/P,TRAPPIST-1e,60.0,False,0.0,7255.0,5952.0,1537.0,0.0,Baton Quelfly,1,14744.0,Baton,Quelfly,C,11,P
0413_01,Earth,False,F/92/P,TRAPPIST-1e,18.0,False,0.0,157.0,0.0,352.0,60.0,Elina Steinardson,0,569.0,Elina,Steinardson,F,92,P
0415_01,Earth,True,G/60/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Iney Pierry,0,0.0,Iney,Pierry,G,60,S
0417_01,Europa,True,B/18/P,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,Lesatik Poicaptic,1,0.0,Lesatik,Poicaptic,B,18,P
0417_02,Europa,False,B/18/P,55 Cancri e,22.0,False,0.0,1170.0,0.0,5467.0,1241.0,Mirark Unhearfus,0,7878.0,Mirark,Unhearfus,B,18,P
0417_03,Europa,True,B/18/P,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,Enifik Unhearfus,1,0.0,Enifik,Unhearfus,B,18,P
0425_01,Mars,False,F/96/P,TRAPPIST-1e,37.0,False,1094.0,2.0,26.0,34.0,1.0,Blesh Fiha,0,1157.0,Blesh,Fiha,F,96,P
0425_02,Mars,True,F/96/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Cowns Fiha,1,0.0,Cowns,Fiha,F,96,P
0425_03,Mars,True,F/96/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Ree Fiha,1,0.0,Ree,Fiha,F,96,P
0428_01,Europa,False,C/16/S,TRAPPIST-1e,29.0,False,0.0,4118.0,0.0,715.0,3139.0,Chargin Chocaters,1,7972.0,Chargin,Chocaters,C,16,S
0429_01,Europa,False,A/5/S,55 Cancri e,20.0,False,2.0,10116.0,0.0,2.0,225.0,Aino Ineysive,1,10345.0,Aino,Ineysive,A,5,S
0429_02,Europa,True,A/5/S,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,Taurak Ineysive,1,0.0,Taurak,Ineysive,A,5,S
0430_01,Earth,False,F/75/S,TRAPPIST-1e,29.0,False,0.0,1026.0,0.0,16.0,0.0,Eliana Jorden,1,1042.0,Eliana,Jorden,F,75,S
0431_01,Mars,True,F/97/P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Fronch Melto,1,0.0,Fronch,Melto,F,97,P
0432_01,Mars,False,F/76/S,TRAPPIST-1e,17.0,False,1483.0,10.0,0.0,0.0,0.0,Caper Knike,0,1493.0,Caper,Knike,F,76,S
0433_02,Europa,False,B/20/P,TRAPPIST-1e,47.0,False,4.0,891.0,0.0,2962.0,3656.0,Naosura Mormonized,0,7513.0,Naosura,Mormonized,B,20,P
0434_01,Mars,True,F/77/S,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Row Pread,1,0.0,Row,Pread,F,77,S
0435_01,Earth,True,G/62/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Allie Willynnedy,1,0.0,Allie,Willynnedy,G,62,S
0436_01,Earth,False,G/63/S,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,Sallyl Hodes,1,0.0,Sallyl,Hodes,G,63,S
0436_02,Earth,False,G/63/S,PSO J318.5-22,56.0,False,46.0,11.0,0.0,622.0,0.0,Lilace Hodes,0,679.0,Lilace,Hodes,G,63,S
0437_01,Earth,False,F/78/S,TRAPPIST-1e,39.0,False,382.0,0.0,22.0,467.0,0.0,Lynnee Oneiles,0,871.0,Lynnee,Oneiles,F,78,S
0437_02,Earth,False,F/78/S,PSO J318.5-22,40.0,False,7.0,0.0,840.0,26.0,0.0,Debora Oneiles,0,873.0,Debora,Oneiles,F,78,S
0441_01,Earth,False,F/79/S,55 Cancri e,32.0,False,0.0,0.0,0.0,722.0,0.0,Loree Hahnstonsen,0,722.0,Loree,Hahnstonsen,F,79,S
0442_01,Earth,False,F/98/P,TRAPPIST-1e,35.0,False,7.0,1043.0,0.0,0.0,0.0,Elica Armstromez,0,1050.0,Elica,Armstromez,F,98,P
0444_01,Mars,False,D/15/P,TRAPPIST-1e,32.0,True,2484.0,429.0,102.0,0.0,0.0,Camonk Curte,0,3015.0,Camonk,Curte,D,15,P
0445_01,Earth,False,F/80/S,TRAPPIST-1e,25.0,False,1352.0,0.0,0.0,24.0,799.0,Loria Marshopper,0,2175.0,Loria,Marshopper,F,80,S
0446_01,Europa,True,B/21/P,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Hadira Singmage,1,0.0,Hadira,Singmage,B,21,P
0447_01,Earth,False,F/81/S,TRAPPIST-1e,22.0,False,9.0,0.0,795.0,0.0,0.0,Ferry Mcclayton,1,804.0,Ferry,Mcclayton,F,81,S
0448_01,Earth,False,E/27/P,TRAPPIST-1e,24.0,False,757.0,0.0,0.0,32.0,0.0,Elara Hoppernardy,0,789.0,Elara,Hoppernardy,E,27,P
0449_01,Earth,True,G/64/S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Nathy Moongton,1,0.0,Nathy,Moongton,G,64,S
0452_01,Mars,True,E/26/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Swafox Ecart,1,0.0,Swafox,Ecart,E,26,S
0453_01,Europa,True,B/14/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Aldun Taptiritty,1,0.0,Aldun,Taptiritty,B,14,S
0453_03,Europa,True,B/14/S,TRAPPIST-1e,74.0,False,0.0,0.0,0.0,0.0,0.0,Wezena Taptiritty,1,0.0,Wezena,Taptiritty,B,14,S
0454_02,Europa,True,B/15/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Etair Fushausive,1,0.0,Etair,Fushausive,B,15,S
0454_03,Europa,True,B/15/S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Hallux Geoconne,1,0.0,Hallux,Geoconne,B,15,S
0456_01,Earth,False,F/83/S,TRAPPIST-1e,55.0,False,210.0,185.0,188.0,59.0,73.0,Lulah Hinetthews,0,715.0,Lulah,Hinetthews,F,83,S
