PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,FirstName,LastName,CabinSector,CabinRoom,CabinClass
0192_02,Earth,False,G/29/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Robyny Adavisons,0,Robyny,Adavisons,G,29,P
0192_03,Earth,False,G/29/P,TRAPPIST-1e,39.0,False,0.0,0.0,10.0,898.0,0.0,Lilace Adavisons,0,Lilace,Adavisons,G,29,P
0193_01,Mars,True,F/41/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Sps Raf,1,Sps,Raf,F,41,P
0193_02,Mars,False,F/41/P,TRAPPIST-1e,23.0,False,642.8569059814463,0.0,8.0,1072.0,0.0,Frook Raf,0,Frook,Raf,F,41,P
0193_03,Mars,False,F/41/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Goles Raf,1,Goles,Raf,F,41,P
0195_01,Mars,False,F/42/P,TRAPPIST-1e,39.0,False,406.0,0.0,867.0,0.0,0.0,Bar Floaf,1,Bar,Floaf,F,42,P
0196_01,Mars,False,D/5/P,PSO J318.5-22,25.0,False,1052.0,0.0,719.0,0.0,7.0,Caper Emead,0,Caper,Emead,D,5,P
0197_01,Europa,False,C/5/P,TRAPPIST-1e,36.0,False,0.0,972.0,0.0,795.0,575.0,Astrak Dissper,0,Astrak,Dissper,C,5,P
0198_01,Earth,*MISSING*,G/30/P,PSO J318.5-22,52.0,False,0.0,0.0,0.0,0.0,0.0,Jeroy Cookson,1,Jeroy,Cookson,G,30,P
0199_01,Earth,True,G/33/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Regana Morrows,0,Regana,Morrows,G,33,S
0200_01,Earth,True,G/31/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Elia Colomonson,1,Elia,Colomonson,G,31,P
0201_01,Europa,True,B/3/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Kaffias Bacistion,1,Kaffias,Bacistion,B,3,S
0201_02,Europa,True,B/3/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Edaruma Bacistion,1,Edaruma,Bacistion,B,3,S
0202_01,Europa,True,B/9/P,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Pomera Embleng,1,Pomera,Embleng,B,9,P
0202_02,Europa,False,A/2/P,55 Cancri e,33.69575551493945,False,0.0,2433.0,157.64854360097408,878.0,443.0,Vegas Embleng,1,Vegas,Embleng,A,2,P
0203_01,Europa,True,C/8/S,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Ancham Heateele,1,Ancham,Heateele,C,8,S
0205_01,Earth,False,G/34/S,TRAPPIST-1e,29.0,False,0.0,2.0,66.0,0.0,705.0,Carma Oneiles,0,Carma,Oneiles,G,34,S
0206_01,Europa,False,C/9/S,55 Cancri e,33.601728971015746,False,2.0,1720.0,12.0,1125.0,122.0,Nuson Brugashed,1,Nuson,Brugashed,C,9,S
0207_01,Earth,True,G/32/P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Thony Mcfaddennon,0,Thony,Mcfaddennon,G,32,P
0210_01,*MISSING*,True,D/6/P,55 Cancri e,24.0,False,0.0,0.0,164.9471912743545,0.0,0.0,Arraid Inicont,1,Arraid,Inicont,D,6,P
0211_01,Mars,False,F/44/P,TRAPPIST-1e,29.0,False,902.0,1.0,137.0,0.0,0.0,Pebuts Appie,1,Pebuts,Appie,F,44,P
0211_02,Mars,True,F/44/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Corsh Appie,1,Corsh,Appie,F,44,P
0211_03,Mars,False,F/44/P,TRAPPIST-1e,17.0,False,848.0,0.0,307.0,182.0,0.0,Picers Date,0,Picers,Date,F,44,P
0212_01,Earth,False,E/9/P,TRAPPIST-1e,13.0,False,192.0,0.0,0.0,51.0,739.0,Inen Workmans,0,Inen,Workmans,E,9,P
0212_02,Earth,False,F/45/P,TRAPPIST-1e,35.0,False,147.0,188.0,0.0,10.0,387.0,Shally Workmans,0,Shally,Workmans,F,45,P
0213_01,Earth,False,F/46/P,TRAPPIST-1e,21.0,False,367.0,281.0,0.0,0.0,146.0,Carita Navages,0,Carita,Navages,F,46,P
0216_01,Earth,False,F/40/S,55 Cancri e,21.0,False,0.0,56.0,0.0,0.0,1918.0,Searla Garnes,0,Searla,Garnes,F,40,S
0217_01,Earth,False,F/47/P,TRAPPIST-1e,38.0,False,1517.0,0.0,0.0,27.0,0.0,Prilly Shieldson,0,Prilly,Shieldson,F,47,P
0219_01,Earth,True,G/36/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Nica River,1,Nica,River,G,36,P
0220_01,Earth,True,G/37/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Tyle Wilsoney,1,Tyle,Wilsoney,G,37,P
0220_02,Earth,False,G/37/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Wena Wilsoney,1,Wena,Wilsoney,G,37,P
0220_03,Earth,True,G/37/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Branca Wilsoney,0,Branca,Wilsoney,G,37,P
0220_04,Earth,False,E/10/P,TRAPPIST-1e,25.0,False,122.0,84.0,169.59271582073623,0.0,0.0,Dont Wilsoney,0,Dont,Wilsoney,E,10,P
0220_05,Earth,False,F/48/P,TRAPPIST-1e,16.0,False,0.0,3.0,0.0,0.0,1099.0,Velyne Wilsoney,0,Velyne,Wilsoney,F,48,P
0220_06,Earth,False,G/37/P,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Weney Wilsoney,0,Weney,Wilsoney,G,37,P
0220_07,Earth,True,G/37/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney,1,Guye,Wilsoney,G,37,P
0221_01,Mars,False,E/13/S,55 Cancri e,21.0,False,2237.0,0.0,119.0,0.0,0.0,Cowhex Blan,0,Cowhex,Blan,E,13,S
0221_02,Mars,False,E/13/S,TRAPPIST-1e,23.0,False,1215.0,80.0,1.0,2.0,0.0,Yogark Reke,0,Yogark,Reke,E,13,S
0221_03,Mars,False,E/13/S,TRAPPIST-1e,33.0,False,1933.0,12.0,188.0,1.0,0.0,Jacks Reke,0,Jacks,Reke,E,13,S
0221_04,Mars,True,E/13/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Eerch Reke,1,Eerch,Reke,E,13,S
0221_05,Mars,False,E/13/S,TRAPPIST-1e,41.0,False,1230.0,0.0,301.0,43.0,1023.0,Panbug Reke,0,Panbug,Reke,E,13,S
0221_06,Mars,False,E/13/S,TRAPPIST-1e,16.0,False,915.0,0.0,221.0,234.0,0.0,Gran Reke,0,Gran,Reke,E,13,S
0221_07,Mars,True,E/13/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Rohs Reke,0,Rohs,Reke,E,13,S
0222_01,Mars,False,F/41/S,TRAPPIST-1e,20.0,False,1406.0,0.0,0.0,11.0,0.0,Gone Perte,0,Gone,Perte,F,41,S
0222_02,Mars,True,F/41/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Colf Deva,1,Colf,Deva,F,41,S
0222_03,Mars,True,E/14/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Grake Perte,1,Grake,Perte,E,14,S
0223_01,Earth,False,G/35/S,TRAPPIST-1e,21.0,False,0.0,2.0,665.0,0.0,9.0,Evan Sykess,0,Evan,Sykess,G,35,S
0224_01,Mars,False,F/42/S,TRAPPIST-1e,32.0,True,181.0,0.0,5.0,1634.0,0.0,Blues Queen,0,Blues,Queen,F,42,S
0225_01,Earth,True,G/38/P,PSO J318.5-22,58.0,False,0.0,0.0,0.0,0.0,0.0,Carly Hortis,1,Carly,Hortis,G,38,P
0229_01,Earth,False,F/43/S,TRAPPIST-1e,24.0,False,4.0,7.0,0.0,713.0,79.0,Done Sellahaney,0,Done,Sellahaney,F,43,S
0231_01,Mars,False,F/44/S,TRAPPIST-1e,30.0,False,85.0,0.0,1.0,1720.0,0.0,Krus Nate,0,Krus,Nate,F,44,S
0232_01,Earth,True,G/36/S,PSO J318.5-22,27.0,False,0.0,-264.82935078887385,0.0,0.0,0.0,Nica Bakerrison,0,Nica,Bakerrison,G,36,S
0233_01,Mars,False,F/45/S,TRAPPIST-1e,32.0,False,56.0,0.0,256.0,1438.0,0.0,Teda Wist,0,Teda,Wist,F,45,S
0234_01,Earth,False,F/50/P,TRAPPIST-1e,43.0,False,251.77271301643006,888.0,0.0,0.0,0.0,Keitha Josey,0,Keitha,Josey,F,50,P
0237_01,Europa,True,B/11/P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Weias Aginge,1,Weias,Aginge,B,11,P
0239_01,Mars,False,*MISSING*,TRAPPIST-1e,37.0,False,637.0,0.0,0.0,92.0,319.0,Diedow Resty,0,Diedow,Resty,*MISSING*,*MISSING*,*MISSING*
0240_01,Mars,True,F/52/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Puffes Crie,1,Puffes,Crie,F,52,P
0241_01,Europa,*MISSING*,E/11/P,55 Cancri e,33.0,False,0.0,1249.0,0.0,4812.0,1116.0,Alas Dischod,0,Alas,Dischod,E,11,P
0242_01,*MISSING*,False,F/46/S,TRAPPIST-1e,18.0,False,313.0,1.0,691.0,283.0,0.0,Almone Sté,0,Almone,Sté,F,46,S
0243_01,Earth,True,G/37/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,0,Lilace,Cartyernan,G,37,S
0244_01,Mars,True,*MISSING*,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Froos Sad,1,Froos,Sad,*MISSING*,*MISSING*,*MISSING*
0244_02,Mars,True,F/47/S,55 Cancri e,14.0,*MISSING*,0.0,0.0,0.0,0.0,0.0,Tous Sad,1,Tous,Sad,F,47,S
0245_01,Europa,False,C/6/P,55 Cancri e,46.0,False,0.0,3571.0,0.0,0.0,7.0,Glueba Repumparte,1,Glueba,Repumparte,C,6,P
0245_02,Europa,False,C/6/P,TRAPPIST-1e,33.0,False,0.0,86.0,796.0,584.0,10912.0,Anchib Repumparte,0,Anchib,Repumparte,C,6,P
0246_01,Mars,False,D/8/P,TRAPPIST-1e,21.0,False,2947.0,0.0,287.0,27.0,0.0,Mele Sesa,0,Mele,Sesa,D,8,P
0248_01,Europa,False,C/10/S,TRAPPIST-1e,33.0,False,0.0,1.0,0.0,8620.0,1063.0,Genifi Spanxibus,0,Genifi,Spanxibus,C,10,S
0250_01,Earth,True,G/38/S,PSO J318.5-22,47.0,False,-90.15297449617827,0.0,0.0,0.0,0.0,Camily Kramosley,0,Camily,Kramosley,G,38,S
0251_01,*MISSING*,True,C/11/S,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Diphah Amsive,1,Diphah,Amsive,C,11,S
0252_01,Earth,False,F/53/P,TRAPPIST-1e,30.0,False,335.0,695.0,541.0,0.0,0.0,Leenny Byerry,0,Leenny,Byerry,F,53,P
0253_01,Earth,False,G/42/P,TRAPPIST-1e,29.0,False,272.0,615.0,0.0,0.0,1.0,Dawne Cardner,0,Dawne,Cardner,G,42,P
0254_01,Earth,False,F/54/P,TRAPPIST-1e,21.0,False,702.0,172.0,408.0,2.0,6.0,Race Stenson,1,Race,Stenson,F,54,P
0255_01,Europa,True,A/3/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,1,Ashir,Mingious,A,3,S
0257_01,Mars,False,F/49/S,55 Cancri e,21.0,False,1664.0,0.0,235.0140202327006,0.0,0.0,Errohs Berte,0,Errohs,Berte,F,49,S
0257_02,Mars,True,F/49/S,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,Squars Berte,1,Squars,Berte,F,49,S
0258_01,Earth,False,F/50/S,TRAPPIST-1e,22.0,False,0.0,0.0,313.0,299.0,92.0,Feryla Cooperkins,0,Feryla,Cooperkins,F,50,S
0260_01,Europa,False,E/16/S,TRAPPIST-1e,26.0,False,0.0,4810.0,0.0,981.0,2054.0,Segino Inderly,0,Segino,Inderly,E,16,S
0261_01,Earth,False,F/56/P,TRAPPIST-1e,26.0,False,66.0,29.0,0.0,0.0,803.0,Dord Bookerson,0,Dord,Bookerson,F,56,P
0263_01,Earth,True,G/43/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Maen Merkins,1,Maen,Merkins,G,43,P
0265_01,Europa,True,D/8/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,465.2760734857713,0.0,Etair Herpumble,1,Etair,Herpumble,D,8,S
0267_01,Earth,False,F/51/S,TRAPPIST-1e,13.0,False,118.0,0.0,0.0,754.0,1.0,Lilace Sancockett,0,Lilace,Sancockett,F,51,S
0269_01,Earth,False,F/52/S,55 Cancri e,47.0,False,0.0,231.0,592.0,0.0,0.0,Lerome Polliamposs,1,Lerome,Polliamposs,F,52,S
0270_01,Earth,False,F/59/P,TRAPPIST-1e,63.0,False,0.0,25.0,128.0,0.0,1240.0,Cathya Fryersonis,0,Cathya,Fryersonis,F,59,P
0275_01,Europa,True,D/9/S,55 Cancri e,32.447202597740336,False,0.0,0.0,0.0,0.0,0.0,Terf Obnoble,1,Terf,Obnoble,D,9,S
0277_01,Earth,False,F/61/P,55 Cancri e,50.0,False,44.0,2390.0,0.0,53.0,0.0,Byront Mcdanield,1,Byront,Mcdanield,F,61,P
0278_01,Earth,False,*MISSING*,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,888.0,332.1926961248672,Judya Beachez,0,Judya,Beachez,*MISSING*,*MISSING*,*MISSING*
0278_02,Earth,False,G/45/P,TRAPPIST-1e,45.0,False,0.0,97.0,0.0,14.0,333.0,Marice Beachez,0,Marice,Beachez,G,45,P
0281_01,Earth,False,F/63/P,TRAPPIST-1e,19.0,False,0.0,0.0,2078.0,0.0,0.0,Derine Pierry,1,Derine,Pierry,F,63,P
0282_01,Earth,False,F/54/S,TRAPPIST-1e,21.0,False,0.0,918.0,0.0,0.0,0.0,Valex Baketton,1,Valex,Baketton,F,54,S
0283_01,Earth,True,G/46/P,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Jacky Santin,1,Jacky,Santin,G,46,P
0283_02,Earth,False,F/64/P,TRAPPIST-1e,22.0,False,146.0,654.0,1.0,0.0,2.0,Roydo Santin,1,Roydo,Santin,F,64,P
0285_01,Europa,True,E/16/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene,1,Krabik,Invebodene,E,16,P
0285_02,Europa,True,E/16/P,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene,1,Grasath,Invebodene,E,16,P
0286_01,Earth,False,F/65/P,55 Cancri e,57.0,False,3.0,1281.0,29.0,162.0,13.0,Carita Jimes,0,Carita,Jimes,F,65,P
0287_01,Europa,True,*MISSING*,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Tetra Bootty,1,Tetra,Bootty,*MISSING*,*MISSING*,*MISSING*
0287_02,Europa,False,B/12/P,TRAPPIST-1e,28.0,False,0.0,587.0,32.0,6.0,1460.0,Alasym Bootty,0,Alasym,Bootty,B,12,P
0288_01,Earth,False,F/55/S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,828.0,Gory Delez,0,Gory,Delez,F,55,S
0289_01,Europa,True,C/12/S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane,1,Furuson,Objeciane,C,12,S
0290_01,Europa,False,B/7/S,55 Cancri e,26.0,False,0.0,4458.0,0.0,1157.0,262.0,Skaton Excialing,1,Skaton,Excialing,B,7,S
0290_02,Europa,True,B/7/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Algor Excialing,1,Algor,Excialing,B,7,S
0290_03,Europa,*MISSING*,B/7/S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Dhenar Excialing,1,Dhenar,Excialing,B,7,S
0290_04,Europa,False,B/7/S,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,Atino Excialing,1,Atino,Excialing,B,7,S
0291_01,Europa,False,D/10/S,TRAPPIST-1e,40.0,False,0.0,6500.0,88.0,1090.0,0.0,Castab Brakeril,1,Castab,Brakeril,D,10,S
0294_01,Europa,True,B/8/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,468.03303645510965,0.0,Phonons Roforhauge,1,Phonons,Roforhauge,B,8,S
0297_01,Earth,False,G/47/P,TRAPPIST-1e,24.0,False,90.0,2.0,1324.0,17.0,0.0,Ernice Gardonadox,1,Ernice,Gardonadox,G,47,P
0298_01,Europa,True,A/3/P,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,1,Ashird,Sorbitter,A,3,P
0301_01,Earth,True,*MISSING*,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Margia Wriggins,0,Margia,Wriggins,*MISSING*,*MISSING*,*MISSING*
0302_01,Earth,False,F/67/P,TRAPPIST-1e,23.0,False,0.0,0.0,15.0,0.0,1370.0,Lesley Shephendry,0,Lesley,Shephendry,F,67,P
0303_01,*MISSING*,True,G/41/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Oraryn Kirklander,1,Oraryn,Kirklander,G,41,S
0304_01,Europa,False,E/18/S,TRAPPIST-1e,28.0,False,0.0,422.0,0.0,1851.0,5166.0,Betena Ausivetpul,0,Betena,Ausivetpul,E,18,S
0305_01,Europa,False,C/7/P,55 Cancri e,23.0,False,0.0,584.0,0.0,20.0,2469.0,Suhelik Geousker,0,Suhelik,Geousker,C,7,P
0306_01,Earth,False,E/19/S,TRAPPIST-1e,23.0,False,368.0,175.0,259.0,1.0,101.0,Dony Estevesters,0,Dony,Estevesters,E,19,S
0307_01,Earth,False,F/59/S,TRAPPIST-1e,18.0,False,0.0,0.0,1359.0,0.0,0.0,Natald Hickett,1,Natald,Hickett,F,59,S
0309_01,Earth,False,F/60/S,TRAPPIST-1e,18.0,False,1194.0,0.0,157.0,6.0,0.0,Billya Bowerson,0,Billya,Bowerson,F,60,S
0310_01,Europa,False,*MISSING*,TRAPPIST-1e,67.0,False,445.3840750550063,230.0,0.0,4476.0,241.0,Naviton Coudered,0,Naviton,Coudered,*MISSING*,*MISSING*,*MISSING*
0313_01,Earth,False,F/68/P,PSO J318.5-22,60.0,False,7.0,540.0,1.0,0.0,4.0,Briney Mckinsond,1,Briney,Mckinsond,F,68,P
0313_02,Earth,True,G/50/P,55 Cancri e,22.195667727978268,False,0.0,0.0,164.94071833703282,0.0,0.0,Jona Mckinsond,1,Jona,Mckinsond,G,50,P
0313_03,Earth,False,F/68/P,55 Cancri e,49.0,False,331.0,0.0,0.0,318.0,0.0,Jaimer Mckinsond,1,Jaimer,Mckinsond,F,68,P
0313_04,Earth,False,G/50/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Hary Mckinsond,1,Hary,Mckinsond,G,50,P
0314_01,Earth,False,G/51/P,55 Cancri e,26.0,False,386.0,0.0,74.0,0.0,1330.0,Kell Kochroeders,0,Kell,Kochroeders,G,51,P
0315_01,*MISSING*,True,G/42/S,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley,1,Adriet,Valezaley,G,42,S
0316_01,Europa,False,B/9/S,TRAPPIST-1e,24.0,False,0.0,2628.0,151.05322462435458,170.0,0.0,Hallah Sorbitter,1,Hallah,Sorbitter,B,9,S
0316_02,Europa,True,B/9/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,359.62402307664905,Beneba Sorbitter,1,Beneba,Sorbitter,B,9,S
0320_01,Earth,False,G/44/S,TRAPPIST-1e,18.0,False,0.0,2.0,0.0,351.4756931478279,0.0,Breney Bellarkerd,0,Breney,Bellarkerd,G,44,S
0320_02,Earth,False,G/44/S,TRAPPIST-1e,21.0,False,0.0,5.0,3.0,0.0,346.0585239641993,Garley Bellarkerd,0,Garley,Bellarkerd,G,44,S
0321_01,*MISSING*,False,F/61/S,TRAPPIST-1e,59.0,True,1018.0,0.0,209.0,0.0,0.0,Quites Bache,0,Quites,Bache,F,61,S
0322_01,Earth,True,G/45/S,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Annya Blange,0,Annya,Blange,G,45,S
0324_01,Earth,True,G/53/P,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,0,Carma,Hooperez,G,53,P
0326_01,Earth,True,G/47/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,0,Charly,Edwartizman,G,47,S
0327_01,Earth,False,*MISSING*,TRAPPIST-1e,19.0,False,17.0,0.0,784.0,0.0,2.0,Jasony Ocherman,1,Jasony,Ocherman,*MISSING*,*MISSING*,*MISSING*
0330_01,Europa,False,C/14/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,1,Bellah,Siveduced,C,14,S
0330_02,Europa,False,C/14/S,TRAPPIST-1e,32.0,False,247.0,4651.0,0.0,46.0,202.0,*MISSING*,1,*MISSING*,*MISSING*,C,14,S
0330_03,Europa,False,C/14/S,TRAPPIST-1e,33.0,False,443.0,317.0,0.0,148.0,1260.0,Hekaton Siveduced,0,Hekaton,Siveduced,C,14,S
0331_01,Earth,False,F/72/P,TRAPPIST-1e,25.0,False,0.0,0.0,251.0,0.0,552.0,Lewise Burchard,0,Lewise,Burchard,F,72,P
0333_01,Mars,True,F/73/P,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Phios Melie,1,Phios,Melie,F,73,P
0334_01,Mars,False,F/62/S,TRAPPIST-1e,29.0,False,5715.0,2.0,211.0,1476.0,0.0,Unfly Mushe,0,Unfly,Mushe,F,62,S
0336_01,Earth,False,F/74/P,TRAPPIST-1e,44.0,False,695.0,1.0,16.0,0.0,0.0,Maura Cookson,0,Maura,Cookson,F,74,P
0337_01,Mars,True,F/63/S,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Guanch Perle,1,Guanch,Perle,F,63,S
0337_02,Mars,False,F/63/S,TRAPPIST-1e,19.0,False,417.0,349.0,634.0,3.0,1057.0,Weros Perle,1,Weros,Perle,F,63,S
0337_03,Mars,False,F/63/S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,*MISSING*,1,*MISSING*,*MISSING*,F,63,S
0338_01,Earth,True,G/48/S,TRAPPIST-1e,18.0,False,0.0,0.0,164.9272006559217,0.0,0.0,Ireen Guerson,1,Ireen,Guerson,G,48,S
0340_01,Europa,True,B/10/S,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Pentard Poille,1,Pentard,Poille,B,10,S
0341_01,Earth,True,G/57/P,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,Lorian Webstephrey,0,Lorian,Webstephrey,G,57,P
0343_01,Earth,False,F/76/P,PSO J318.5-22,31.0,False,121.0,0.0,0.0,274.0,907.0,Meremy Salez,0,Meremy,Salez,F,76,P
0345_01,Mars,True,E/21/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Berios Racke,0,Berios,Racke,E,21,S
0346_01,Earth,True,G/59/P,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Lynney Chanan,1,Lynney,Chanan,G,59,P
0347_01,Mars,False,F/64/S,TRAPPIST-1e,27.0,False,434.0,0.0,1434.0,0.0,0.0,Cousk Kraie,0,Cousk,Kraie,F,64,S
0348_01,Mars,False,D/12/P,TRAPPIST-1e,22.0,False,142.0,2876.0,202.0,3.0,0.0,Stray Mane,1,Stray,Mane,D,12,P
0348_02,Mars,*MISSING*,*MISSING*,TRAPPIST-1e,36.0,False,520.0,0.0,1865.0,0.0,0.0,Weet Mane,1,Weet,Mane,*MISSING*,*MISSING*,*MISSING*
0350_01,Earth,True,G/60/P,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Loresa Burchanez,1,Loresa,Burchanez,G,60,P
0352_01,Mars,False,F/78/P,TRAPPIST-1e,23.0,False,2001.0,0.0,2975.0,0.0,0.0,Hits Strad,0,Hits,Strad,F,78,P
0355_01,Earth,True,*MISSING*,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Tricky Warrison,1,Tricky,Warrison,*MISSING*,*MISSING*,*MISSING*
0356_01,Europa,True,B/15/P,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Pharmus Gloyanthy,1,Pharmus,Gloyanthy,B,15,P
0357_01,Earth,False,F/65/S,TRAPPIST-1e,41.0,False,211.88906563186404,1198.0,0.0,124.0,572.0,Eduard Mcleaney,0,Eduard,Mcleaney,F,65,S
0358_01,Earth,True,G/50/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Ronna Connon,1,Ronna,Connon,G,50,S
0358_02,Earth,True,G/50/S,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,Dandy Connon,1,Dandy,Connon,G,50,S
0359_01,Earth,False,F/66/S,PSO J318.5-22,26.0,False,148.0,0.0,453.0,0.0,88.0,Celine Popez,0,Celine,Popez,F,66,S
0360_01,Earth,False,F/67/S,TRAPPIST-1e,15.0,False,358.0,212.0,33.0,0.0,112.0,Elancy Staffersby,0,Elancy,Staffersby,F,67,S
0361_01,Earth,False,F/68/S,55 Cancri e,33.0,False,0.0,36.0,0.0,280.0,417.0,Virgie Headardyer,1,Virgie,Headardyer,F,68,S
0365_01,Earth,False,G/51/S,55 Cancri e,23.235186727247758,False,0.0,0.0,0.0,685.0,21.0,Dandra Jacostaney,0,Dandra,Jacostaney,G,51,S
0368_01,Mars,False,F/82/P,TRAPPIST-1e,26.0,False,2832.0,107.0,4447.0,15.0,4.0,Resers Perte,0,Resers,Perte,F,82,P
0368_02,Mars,True,F/82/P,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Batech Perte,1,Batech,Perte,F,82,P
0369_01,Earth,False,G/53/S,TRAPPIST-1e,24.0,False,0.0,0.0,592.0,177.0,58.0,Veroy Pottonalden,1,Veroy,Pottonalden,G,53,S
0370_01,Earth,False,F/83/P,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,441.0,1023.0,Tine Coffmaney,0,Tine,Coffmaney,F,83,P
0371_01,Mars,True,F/84/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Chrey Dutte,1,Chrey,Dutte,F,84,P
0372_01,Earth,False,F/85/P,TRAPPIST-1e,24.0,False,0.0,5.0,0.0,2766.0,0.0,*MISSING*,0,*MISSING*,*MISSING*,F,85,P
0373_01,Earth,True,G/62/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Billex Mcneiderson,0,Billex,Mcneiderson,G,62,P
0375_01,Earth,False,E/22/P,TRAPPIST-1e,20.0,False,0.0,0.0,558.0,0.0,230.0,Luzel Vincenton,0,Luzel,Vincenton,E,22,P
0376_01,Earth,False,G/54/S,TRAPPIST-1e,22.0,False,116.0,0.0,786.0,6.0,0.0,Francy Spentley,1,Francy,Spentley,G,54,S
0377_01,Europa,False,C/15/S,55 Cancri e,63.0,False,0.0,1068.0,0.0,176.0,8188.0,Wezncha Excialing,0,Wezncha,Excialing,C,15,S
